Time,Iter,Assembly_ID,Mass,Altitude,Distance,Velocity,FlightPathAngle,HeadingAngle,Latitude,Longitude,AngleAttack,AngleSideslip,ECEF_X,ECEF_Y,ECEF_Z,ECEF_vU,ECEF_vV,ECEF_vW,BODY_COM_X,BODY_COM_Y,BODY_COM_Z,Aero_Fx_B,Aero_Fy_B,Aero_Fz_B,Aero_Mx_B,Aero_My_B,Aero_Mz_B,Lift,Drag,Crosswind,Inertia_xx,Inertia_xy,Inertia_xz,Inertia_yy,Inertia_yz,Inertia_zz,Roll,Pitch,Yaw,distRoll,distPitch,distYaw,VelRoll,VelPitch,VelYaw,magnitudeOmega,angularMomentum_x,angularMomentum_y,angularMomentum_z,magnitudeAngularMomentum,Quat_w,Quat_x,Quat_y,Quat_z,Quat_prev_w,Quat_prev_x,Quat_prev_y,Quat_prev_z,Mach,Speedsound,Density,Temperature,Pressure,SpecificHeatRatio,qmax,Tmax,knudsen,N2_mass_pct,O2_mass_pct,O_mass_pct,He_mass_pct,Ar_mass_pct,N_mass_pct,H_mass_pct,Qstag,Qradstag,Pstag,Tstag,Rhostag,Aref,Lref,Temperature_obj_0,Mass_obj_0
11.0,44,1,286.35420111966,76973.6202466817,0,7965.47795730068,-1.972765325848,0.003780023367,0.784112966484,2.3790053e-05,24.233923096842,12.834106218775,6454510.142221542,2.680007853504,87753.44967633652,-382.403734674068,0.525044661303,7956.29349611227,4.35e-10,2.771e-09,-1.49e-09,-1083.597699021899,-270.428165107566,-487.298359566799,0.003018098709,0.006364391515,-0.010533747491,-0.558118151466,1218.51331928041,-0.190488473366,67.8338637559,2.5061e-08,2.3271e-08,67.833863798227,4.8693e-08,67.833863703115,58.373894456638,22.150038053051,12.972936586645,55.024523017281,27.666093192353,-0.155536339601,5.003938521485,2.526764957306,-0.027902485192,5.605775630985,5.924284246704,2.991498353712,-0.03303442512,6.636813807035,0.762370557291,0.317984824048,-0.458607800395,0.327651751816,0.764868673001,0.319026788323,-0.460110554325,0.328725392424,27.096237592572,293.969888996117,2.0475914e-05,214.442873665064,1.261667593231,1.402503803453,395771.98012251675,538.888000488281,0.001957709288,0.761971611958,0.225073279564,2.93082e-07,7.51365e-07,0.01295406402,9e-12,2e-12,,,1194.88459182322,31900.601703815777,0.00013035781,1.0,1.541288137436,367.62557297945,286.35420111966
11.25,45,1,286.35420111966,76905.557434208,0,7964.496192499521,-1.972234763202,0.003879203418,0.801895787615,2.495561e-05,24.610271579033,13.369859784266,6454414.541287874,2.811269018829,89742.52305036459,-384.735665930949,0.538749904567,7955.198160790753,4.35e-10,2.771e-09,-1.49e-09,-1088.094303418066,-284.150454987562,-497.935782866435,0.003952814154,0.004574695288,-0.011593073873,-0.566242076102,1229.890392392134,-0.200326547053,67.8338637559,2.5061e-08,2.3271e-08,67.833863798227,4.8693e-08,67.833863703115,59.845531498649,22.496542223582,13.554803110422,56.275666974699,28.298120411356,-0.163068043122,5.004575829674,2.528108876014,-0.030126814084,5.606961864402,5.925038771334,2.993089451683,-0.035667862069,6.638218217562,0.761393638825,0.324483787198,-0.450800878773,0.334318061584,0.763945306358,0.325571233562,-0.452311653105,0.335438465669,27.085961534941,294.045171046455,2.0683718e-05,214.55356380884,1.275124736061,1.402503762328,397656.24925393256,543.007019042969,0.001938051075,0.761941121999,0.225104001977,2.73787e-07,7.51124e-07,0.0129538511,9e-12,2e-12,,,1206.714038644297,31893.023422296657,0.000131680158,1.0,1.541288137436,368.81673336029,286.35420111966
11.5,46,1,286.35420111966,76837.52548880527,0,7963.504467205054,-1.971708716558,0.003978946822,0.819676610991,2.6151619e-05,24.97623700506,13.913671062224,6454318.357371391,2.945956494971,91731.32259056228,-387.066843499708,0.552529022642,7954.092176519561,4.35e-10,2.771e-09,-1.49e-09,-1092.497360022459,-298.242862703926,-508.408886692667,0.004405811814,0.000449362331,-0.010131828548,-0.579387048373,1241.361552049413,-0.210433059074,67.8338637559,2.5061e-08,2.3271e-08,67.833863798227,4.8693e-08,67.833863703115,61.324622185053,22.829697660422,14.147167862645,57.527019603297,28.930389131008,-0.171211751276,5.005410514391,2.52907487861,-0.032574832617,5.608156138956,5.926026974826,2.994233125597,-0.038566130613,6.639632148185,0.760306139244,0.330936309537,-0.442923293939,0.340932089049,0.762910853904,0.332070056343,-0.444440694283,0.342100080158,27.075657988309,294.120440974823,2.0893543e-05,214.664244748639,1.288719729346,1.402503720082,399499.56239152263,547.101989746094,0.001918598066,0.761911361535,0.225134001288,2.55702e-07,7.50886e-07,0.012953630577,1e-11,2e-12,,,1218.652397111533,31885.36369616993,0.000133015359,1.0,1.541288137436,370.004228164752,286.35420111966
11.75,47,1,286.35420111966,76769.52433233323,0,7962.502699463751,-1.971187261427,0.004079251984,0.83745541416,2.7378246e-05,25.331557976958,14.465374512766,6454221.590660516,3.084088750632,93719.84563469217,-389.397261490961,0.566381701753,7952.975461481234,4.35e-10,2.771e-09,-1.49e-09,-1096.815820196609,-312.69724730904,-518.721880487246,-0.002154142255,0.002568076816,0.002623594421,-0.601227630808,1252.939143837644,-0.203885168352,67.8338637559,2.5061e-08,2.3271e-08,67.833863798227,4.8693e-08,67.833863703115,62.811030049996,23.149227125772,14.749611711053,58.778604817065,29.56268157276,-0.179890324136,5.006340855071,2.529169767007,-0.034714291438,5.609042124064,5.927128427732,2.994345466272,-0.041099087826,6.640681087451,0.759107856933,0.337342184683,-0.43497648427,0.347492402949,0.761765088661,0.338523039746,-0.436499104942,0.348708788513,27.065331838947,294.195642855766,2.1105405e-05,214.774839417672,1.302453263934,1.402503677501,401301.05950272933,551.172973632812,0.001899348337,0.76188216446,0.225163439714,2.38763e-07,7.50651e-07,0.0129534064,1e-11,2e-12,,,1230.700402795822,31877.62257275552,0.000134363515,1.0,1.541288137436,371.19101451834,286.35420111966
12.0,48,1,286.35420111966,76701.5538846958,0,7961.490796547668,-1.970670496808,0.004180223693,0.855232174488,2.8635657e-05,25.675839619554,15.024669601298,6454124.241345144,3.22568417607,95708.08950006247,-391.726916615039,0.580322400834,7951.847922938314,4.35e-10,2.771e-09,-1.49e-09,-1101.054854962341,-327.549759073625,-528.842713931073,-0.000388272162,-0.001829383827,0.0016398174,-0.609202370679,1264.628339508344,-0.21486776594,67.8338637559,2.5061e-08,2.3271e-08,67.833863798227,4.8693e-08,67.833863703115,64.30454659701,23.45469527998,15.361638807823,60.030076312492,30.19510958469,-0.188430396048,5.005885981709,2.52971204772,-0.034160287649,5.60887728797,5.926589892121,2.994987485568,-0.040443189297,6.640485934001,0.757797832653,0.343700918407,-0.426963170175,0.353997987038,0.760507016862,0.344929675023,-0.4284895956,0.355263556449,27.054987893697,294.270721089566,2.131932e-05,214.885270961642,1.316326012996,1.402503635341,403077.99838408997,555.221984863281,0.001880299983,0.761853371416,0.225192472887,2.22907e-07,7.50418e-07,0.012953182361,9e-12,2e-12,,,1242.858782285344,31869.799983532277,0.000135724729,1.0,1.541288137436,372.373306592306,286.35420111966
12.25,49,1,286.35420111966,76633.61406311212,0,7960.468661213778,-1.970158380373,0.00428175185,0.873006869132,2.9924048e-05,26.009040834198,15.590558423581,6454026.30961599,3.370764776278,97696.05148079706,-394.055785599225,0.59433573068,7950.709464618077,4.35e-10,2.771e-09,-1.49e-09,-1105.199889799797,-342.762548299344,-538.778944851732,-0.000791974885,0.003702688802,-0.001196957762,-0.60652180891,1276.415017956607,-0.215434023225,67.8338637559,2.5061e-08,2.3271e-08,67.833863798227,4.8693e-08,67.833863703115,65.804799341349,23.745287877447,15.983313912795,61.281527310813,30.827441022482,-0.196883901132,5.005803993283,2.529325751166,-0.033814020336,5.608627796765,5.926492824034,2.994530139703,-0.040033235023,6.64019055531,0.756375664907,0.350006402622,-0.418886848061,0.360451356194,0.75913618932,0.351283811803,-0.420415648396,0.361766886048,27.044630901723,294.345620398411,2.1535305e-05,214.995462738773,1.3303386318,1.402503594325,404817.0307544543,559.27099609375,0.001861451117,0.761824829605,0.225221250036,2.08073e-07,7.50188e-07,0.012952962087,9e-12,2e-12,,,1255.128255116553,31861.89579482508,0.000137099103,1.0,1.541288137436,373.557078858217,286.35420111966
12.5,50,1,286.35420111966,76565.7047870721,0,7959.436208546361,-1.969650890364,0.004383902046,0.89077947503,3.1243583e-05,26.330758598195,16.162882094399,6453927.79566959,3.519348708949,99683.72884695158,-396.383848495107,0.608430702247,7949.560002439327,4.35e-10,2.771e-09,-1.49e-09,-1109.268432408381,-358.344414299559,-548.493260877621,0.004234209287,0.000992343255,-0.009641460273,-0.600168400997,1288.305716138599,-0.230625474757,67.8338637559,2.5061e-08,2.3271e-08,67.833863798227,4.8693e-08,67.833863703115,67.31154868923,24.020697306349,16.613975195635,62.532936500343,31.459967927229,-0.205400594277,5.005636758119,2.530107618991,-0.034066772582,5.608832718392,5.926294830266,2.995455811996,-0.040332474539,6.640433166997,0.754840620991,0.356259248903,-0.410749829077,0.366850872135,0.757651843849,0.357586051033,-0.412279568304,0.368217120226,27.034265612776,294.420285816269,2.1753375e-05,215.105338310605,1.344491756315,1.402503555145,406573.17062324553,563.297973632812,0.001842799871,0.761796392606,0.225249914164,1.94204e-07,7.4996e-07,0.012952749055,8e-12,2e-12,,,1267.509538126824,31853.90994255588,0.000138486739,1.0,1.541288137436,374.740251819293,286.35420111966
12.75,51,1,286.35420111966,76497.82597751416,0,7958.393347922987,-1.969148049278,0.004486582407,0.908549968934,3.2594444e-05,26.641149486607,16.741518316356,6453828.699707466,3.67145638451,101671.1188475614,-398.711091080941,0.622594460888,7948.399446334465,4.35e-10,2.771e-09,-1.49e-09,-1113.241161036101,-374.277512554124,-557.990135443517,0.007427925983,0.002405668781,-0.016567100178,-0.594443690785,1300.285399419616,-0.238691954017,67.8338637559,2.5061e-08,2.3271e-08,67.833863798227,4.8693e-08,67.833863703115,68.824614730248,24.280929993116,17.253425781328,63.784569216053,32.092547218332,-0.214426265322,5.00653086284,2.530317164411,-0.03610268418,5.60973792943,5.92735338254,2.995703897902,-0.042742839684,6.641504868308,0.75319454464,0.362458015411,-0.402551028838,0.373195436964,0.756055815091,0.36383493777,-0.4040802584,0.374613149139,27.023896716359,294.494662685164,2.1973547e-05,215.214821442208,1.358786002951,1.402503518462,408545.3609030876,567.304016113281,0.001824344393,0.761767920201,0.225278602221,1.81242e-07,7.49735e-07,0.01295254659,7e-12,2e-12,,,1280.003339955634,31845.842289661552,0.000139887736,1.0,1.541288137436,375.922880858183,286.35420111966
13.0,52,1,286.35420111966,76429.97755533169,0,7957.340001848882,-1.96864990704,0.004589837829,0.92631832739,3.3976785e-05,26.939893322876,17.326735534185,6453729.021934696,3.827104999732,103658.21870914502,-401.03750346222,0.636833142311,7947.227719166269,4.35e-10,2.771e-09,-1.49e-09,-1117.164878645231,-390.553349801942,-567.255774684782,0.002514245278,-0.006011379755,-0.001229608074,-0.624693259088,1312.390166679729,-0.243297860524,67.8338637559,2.5061e-08,2.3271e-08,67.833863798227,4.8693e-08,67.833863703115,70.343866078187,24.526110448939,17.90091379475,65.036594055968,32.725253506006,-0.22432652253,5.008099359661,2.530825150695,-0.03960102883,5.611390503353,5.929210363989,2.99630531519,-0.046884614804,6.643461390674,0.751437784462,0.368605529046,-0.394290340713,0.379481682378,0.754348442156,0.370033304627,-0.395817605162,0.380951586209,27.01352890611,294.568696652183,2.2195836e-05,215.323836103486,1.373221968462,1.402503484909,410479.27968693135,571.288024902344,0.001806082847,0.761739278196,0.225307445279,1.69133e-07,7.49513e-07,0.012952357872,6e-12,2e-12,,,1292.610367313201,31837.692776634456,0.000141302198,1.0,1.541288137436,377.102321813504,286.35420111966
13.25,53,1,286.35420111966,76362.15944031987,0,7956.276061321375,-1.968156736197,0.004693690177,0.944084526771,3.5390776e-05,27.226890981035,17.918685443693,6453628.76255883,3.98631328531,105645.02563893658,-403.36310489961,0.651149678444,7946.044710770599,4.35e-10,2.771e-09,-1.49e-09,-1120.99949246975,-407.234624096607,-576.278129788524,0.006879669611,-0.012378827194,-0.004987752388,-0.627184188467,1324.604062790666,-0.259868342873,67.8338637559,2.5061e-08,2.3271e-08,67.833863798227,4.8693e-08,67.833863703115,71.869173272991,24.756390212766,18.555954239429,66.288751624236,33.357642449723,-0.234291691426,5.008630273074,2.529555774868,-0.039860675585,5.611293835113,5.929838925261,2.994802470343,-0.047192016898,6.643346942797,0.749571509027,0.374702928095,-0.385966725926,0.385707084469,0.752530888261,0.376182290705,-0.387490559075,0.38722989253,27.003166728722,294.642333665949,2.2420258e-05,215.432306469733,1.387800229758,1.402503455091,412374.1488578862,575.2509765625,0.001788013416,0.761710338247,0.225336568694,1.57823e-07,7.49293e-07,0.012952185936,5e-12,2e-12,,,1305.331310727594,31829.46106753737,0.000142730225,1.0,1.541288137436,378.278695722421,286.35420111966
13.5,54,1,286.35420111966,76294.37154371284,0,7955.201431267888,-1.967668409108,0.004798064283,0.961848543203,3.683659e-05,27.501476615776,18.516277710274,6453527.921782606,4.149100704921,107631.53681662923,-405.68785968539,0.665533535043,7944.850327703828,4.35e-10,2.771e-09,-1.49e-09,-1124.745709833,-424.25765824581,-585.056135435549,0.001910272048,-0.002768525448,-0.001936138173,-0.628999758154,1336.913495850822,-0.250898332418,67.8338637559,2.5061e-08,2.3271e-08,67.833863798227,4.8693e-08,67.833863703115,73.399903360423,24.97066485387,19.217915020541,67.541272373961,33.989377908502,-0.244520166474,5.010082998899,2.526941835117,-0.040913900193,5.61142055465,5.931558842616,2.991707763637,-0.048438955071,6.643496969127,0.747592646549,0.380746309306,-0.377587755369,0.391873665575,0.750600009732,0.382277948813,-0.379106688868,0.393450067429,26.992814738121,294.715519979951,2.2646829e-05,215.540156932304,1.402521345133,1.402503429583,414249.7302511713,579.192016601562,0.001770134291,0.761680977696,0.225366092278,1.47261e-07,7.49076e-07,0.012952033683,4e-12,2e-12,,,1318.166860522509,31821.146912015785,0.000144171917,1.0,1.541288137436,379.455375254154,286.35420111966
13.75,55,1,286.35420111966,76226.61378195927,0,7954.116028481565,-1.967184968806,0.004903120943,0.979610352601,3.8314378e-05,27.76309498109,19.119530161635,6453426.499817684,4.315484088682,109617.74939855518,-408.011756249565,0.680006921752,7943.644487192265,4.35e-10,2.771e-09,-1.49e-09,-1128.417830367905,-441.664171328284,-593.540791341076,0.008571085554,0.00022037185,-0.016767433541,-0.609257155846,1349.327340751476,-0.259652400623,67.8338637559,2.5061e-08,2.3271e-08,67.833863798227,4.8693e-08,67.833863703115,74.935771225329,25.168853718412,19.885874654888,68.793893967967,34.620967215351,-0.254850851316,5.010486376022,2.526357227395,-0.041322739367,5.611520483212,5.932036410581,2.991015632368,-0.04892298969,6.643615276974,0.745500345251,0.386738089377,-0.369155413492,0.397978851379,0.748554930575,0.388322695608,-0.370667977122,0.399609515089,26.982477490392,294.788202132811,2.2875565e-05,215.647312075338,1.417385850895,1.402503408934,416092.13416655414,583.140014648438,0.001752443683,0.761651079406,0.225396130451,1.37398e-07,7.48861e-07,0.012951903879,3e-12,2e-12,,,1331.117703681345,31812.75012954244,0.000145627376,1.0,1.541288137436,380.634333948294,286.35420111966
14.0,56,1,286.35420111966,76158.88607069332,0,7953.019762005737,-1.966706327361,0.005008748741,0.997369930693,3.9824343e-05,28.012117842365,19.727915688362,6453324.496878622,4.48548581912,111603.66052035325,-410.334764338644,0.694554271236,7942.427099673203,4.35e-10,2.771e-09,-1.49e-09,-1132.031898322528,-459.3782942157,-601.748592068342,0.001007679808,0.00271773558,-0.004238411143,-0.629628866258,1361.846373220981,-0.251763408616,67.8338637559,2.5061e-08,2.3271e-08,67.833863798227,4.8693e-08,67.833863703115,76.476408384117,25.350780529484,20.559899914418,70.046968034187,35.252568155768,-0.266066698026,5.012296264883,2.52640376167,-0.044863386841,5.613184705443,5.934179181922,2.991070725423,-0.053114848152,6.645585590054,0.743296931814,0.392673424982,-0.360669080548,0.404023596842,0.746397961264,0.394311655685,-0.362173789356,0.40570918038,26.972159477227,294.860326950117,2.3106481e-05,215.753696684259,1.432394262226,1.402503393669,417893.29688411887,587.101013183594,0.001734939816,0.761620531602,0.225426792399,1.28185e-07,7.4865e-07,0.01295179916,2e-12,2e-12,,,1344.184518537352,31804.270454300127,0.000147096701,1.0,1.541288137436,381.812285661697,286.35420111966
14.25,57,1,286.35420111966,76091.18832935036,0,7951.912540212964,-1.966232785161,0.005115052524,1.015127253006,4.1366649e-05,28.248527893855,20.34202791546,6453221.913187537,4.659124386929,113589.26729527155,-412.656907355115,0.709190020269,7941.198072146155,4.35e-10,2.771e-09,-1.49e-09,-1135.577095705822,-477.473344221319,-609.657501089676,-0.000475470885,-0.000351100438,0.00096657377,-0.640394386803,1374.480966390614,-0.25747509051,67.8338637559,2.5061e-08,2.3271e-08,67.833863798227,4.8693e-08,67.833863703115,78.021790932664,25.517078941472,21.239438504239,71.300095296358,35.884312566931,-0.277506292761,5.012509048683,2.526977644651,-0.045758378938,5.613640245771,5.934431101827,2.99175015941,-0.054174451013,6.646124915303,0.740984778283,0.398555597391,-0.352125074717,0.410003568151,0.74413148989,0.400248128144,-0.353620430751,0.411744714561,26.961865151054,294.931841534791,2.3339594e-05,215.859235737402,1.447547071724,1.402503384286,419652.39779560524,591.041015625,0.001717620929,0.761589227714,0.22545818223,1.19577e-07,7.48441e-07,0.012951722035,1e-12,2e-12,,,1357.367976108556,31795.7075921638,0.000148579993,1.0,1.541288137436,382.987267653147,286.35420111966
14.5,58,1,286.35420111966,76023.52046770131,0,7950.794262423942,-1.965764330314,0.005221946808,1.032882294857,4.2941494e-05,28.472272516389,20.960839284029,6453118.748960699,4.836421891996,115574.56681330809,-414.97816478895,0.723902198661,7939.957304803816,4.35e-10,2.771e-09,-1.49e-09,-1139.050559411139,-495.930108504411,-617.265923186819,0.00375398445,-0.004802359565,-0.003333700245,-0.634875810701,1387.227304179462,-0.269843266084,67.8338637559,2.5061e-08,2.3271e-08,67.833863798227,4.8693e-08,67.833863703115,79.571284426117,25.666981607352,21.924276296193,72.553197458155,36.516038443332,-0.288894861561,5.012408647186,2.526903505604,-0.045554275202,5.613515562017,5.934312234058,2.991662384393,-0.053932807647,6.645977299181,0.738563662927,0.404378582558,-0.343527454504,0.415921345659,0.74175524539,0.406126038678,-0.345011952394,0.417718681948,26.951598895983,295.002693276542,2.3574918e-05,215.963854425826,1.462844751978,1.402503381257,421368.7827207849,594.9580078125,0.001700485272,0.761557066221,0.225490399123,1.11529e-07,7.48234e-07,0.012951674891,0.0,2e-12,,,1370.668739865578,31787.061154906936,0.000150077351,1.0,1.541288137436,384.162484218677,286.35420111966
14.75,59,1,286.35420111966,75955.88239676664,0,7949.664831289525,-1.965300909342,0.00532938979,1.050635031338,4.4549051e-05,28.682972086547,21.583810327419,6453015.004419502,5.017397441661,117559.55613950906,-417.298510391403,0.738684899233,7938.704701486966,4.35e-10,2.771e-09,-1.49e-09,-1142.436270654182,-514.727418203656,-624.57336682782,0.007337672865,0.006413804204,-0.018910130825,-0.610215719254,1400.070139532727,-0.264826476058,67.8338637559,2.5061e-08,2.3271e-08,67.833863798227,4.8693e-08,67.833863703115,81.124360890593,25.800047241588,22.613734817818,73.806497794803,37.147510800603,-0.30045941821,5.013201346595,2.525889429086,-0.046258226595,5.61377279314,5.935250730124,2.990461794595,-0.054766232784,6.646281841347,0.736032760301,0.410140762121,-0.334879783863,0.421777028025,0.739268362872,0.411943742335,-0.336351916556,0.423631161305,26.941364976273,295.072830878859,2.3812471e-05,216.067479263271,1.478287807636,1.402503384941,423286.61029056396,598.851989746094,0.001683531053,0.76152396475,0.22552352368,1.03998e-07,7.4803e-07,0.01295165954,-0.0,2e-12,,,1384.087509263442,31778.33069468287,0.000151588881,1.0,1.541288137436,385.338316261768,286.35420111966
15.0,60,1,286.35420111966,75888.27403022289,0,7948.52416276942,-1.964842451171,0.005437491034,1.068385437323,4.6189479e-05,28.880153925725,22.210978199892,6452910.679791904,5.20206866647,119544.23231488078,-419.617916035961,0.753553204361,7937.440179480317,4.35e-10,2.771e-09,-1.49e-09,-1145.79806765854,-533.808257655422,-631.542523895565,-0.00354822408,0.00189706404,0.004659378124,-0.649532845161,1413.028639605498,-0.262757035878,67.8338637559,2.5061e-08,2.3271e-08,67.833863798227,4.8693e-08,67.833863703115,82.680695899461,25.91634421207,23.306936215052,75.060185491147,37.779321746075,-0.313022250872,5.014750785373,2.527243781886,-0.050251330647,5.615800189529,5.937085148292,2.992065245738,-0.059493765566,6.648682125126,0.73339182124,0.41584424609,-0.326183237465,0.427568117531,0.736670574981,0.417703349011,-0.327641495492,0.429479634027,26.931166505024,295.142216037566,2.4052278e-05,216.170050768184,1.493877393493,1.402503394549,425332.70535424375,602.723999023438,0.001666755842,0.761490017857,0.225557465209,9.6951e-08,7.47829e-07,0.012951672152,-1e-12,2e-12,,,1397.625489914416,31769.515069119196,0.000153114741,1.0,1.541288137436,386.51319689552,286.35420111966
15.25,61,1,286.35420111966,75820.69528491075,0,7947.372156099503,-1.964389408237,0.005546232098,1.086133487503,4.7862968e-05,29.064280072452,22.842884606756,6452805.775312895,5.39045696756,121528.59235975087,-421.936425100272,0.768504439344,7936.163635543321,4.35e-10,2.771e-09,-1.49e-09,-1149.080959723423,-553.280783258446,-638.187488602631,-0.003975389469,0.004170057544,0.003304541744,-0.648234271838,1426.109903996634,-0.263146264651,67.8338637559,2.5061e-08,2.3271e-08,67.833863798227,4.8693e-08,67.833863703115,84.240297247097,26.016658376531,24.003845894524,76.313685874819,38.411232838599,-0.325339112468,5.014001534688,2.527644370095,-0.049267446384,5.615302728509,5.936198092225,2.992539511841,-0.058328921111,6.648093168955,0.730645285386,0.421489505453,-0.317431629587,0.43329115416,0.733966351292,0.423405338558,-0.31887447933,0.435260630331,26.921005747818,295.210819036497,2.4294369e-05,216.271518864646,1.509615095529,1.402503408576,427332.0133984241,606.572998046875,0.001650156845,0.76145543143,0.225592025212,9.0363e-08,7.4763e-07,0.012951705364,-1e-12,2e-12,,,1411.284213056908,31760.61250149648,0.00015465513,1.0,1.541288137436,387.68900274237,286.35420111966
15.5,62,1,286.35420111966,75753.1460628169,0,7946.208704319961,-1.963941575206,0.005655597625,1.103879156332,4.9569705e-05,29.23485245705,23.477902287205,6452700.29120662,5.582583077396,123512.6332686367,-424.253989342886,0.783536356903,7934.874965064522,4.35e-10,2.771e-09,-1.49e-09,-1152.300890250426,-573.091207675753,-644.478528261846,0.005329886299,0.00247974185,-0.011885228442,-0.622877906198,1439.299476672579,-0.275410399985,67.8338637559,2.5061e-08,2.3271e-08,67.833863798227,4.8693e-08,67.833863703115,85.802121657715,26.099630627592,24.703780713194,77.566976395528,39.043364070727,-0.33748152554,5.013162082839,2.528524928512,-0.04856965229,5.614943578883,5.93520424481,2.99358202632,-0.057502785751,6.647667962999,0.727790323642,0.427069414442,-0.308634431915,0.438950734704,0.731152776675,0.429042511365,-0.310060349171,0.440978724334,26.910884931224,295.278610295727,2.4538775e-05,216.371833798884,1.525502493201,1.402503425563,429283.56267252384,610.398010253906,0.001633731362,0.761420405437,0.225627010885,8.4207e-08,7.47434e-07,0.012951752038,-1e-12,2e-12,,,1425.065207109793,31751.621195990836,0.000156210245,1.0,1.541288137436,388.864616125822,286.35420111966
15.75,63,1,286.35420111966,75685.62627394692,0,7945.03371308593,-1.963498851352,0.005765512928,1.121622418033,5.1309872e-05,29.391798678198,24.115812305199,6452594.227709284,5.778467166622,125496.35200990284,-426.570575541343,0.798638487737,7933.574075303695,4.35e-10,2.771e-09,-1.49e-09,-1155.45819632011,-593.172973608876,-650.422680208558,0.001557473772,0.006917275219,-0.009181118972,-0.626907369671,1452.579435780465,-0.269681035261,67.8338637559,2.5061e-08,2.3271e-08,67.833863798227,4.8693e-08,67.833863703115,87.365743234435,26.165260806507,25.406239376557,78.820548283798,39.675626209783,-0.350251366243,5.014287553078,2.529048556225,-0.051079362812,5.616206492464,5.936536716337,2.994201961875,-0.060474092938,6.649163157032,0.724828068565,0.432582777658,-0.299792055532,0.444545987423,0.72823096754,0.434613653054,-0.301199509413,0.446633027302,26.900806323016,295.345560191939,2.4785527e-05,216.470945932826,1.541541145476,1.402503444111,431186.7560260389,614.200012207031,0.001617476793,0.761385131968,0.225662237007,7.8458e-08,7.47239e-07,0.012951805327,-2e-12,2e-12,,,1438.969993304577,31742.539495747034,0.000157780282,1.0,1.541288137436,390.042483379443,286.35420111966
16.0,64,1,286.35420111966,75618.13583257757,0,7943.84710370311,-1.963061472831,0.005876091464,1.139363246616,5.3083625e-05,29.534781405395,24.75727748043,6452487.585065398,5.978126788556,127479.74552872874,-428.886197823636,0.813826439889,7932.260886658682,4.35e-10,2.771e-09,-1.49e-09,-1158.603664883456,-613.569259411075,-656.008343750912,-0.008616437776,0.003819920793,0.011646894849,-0.662496347349,1466.006863511214,-0.269597939466,67.8338637559,2.5061e-08,2.3271e-08,67.833863798227,4.8693e-08,67.833863703115,88.9311349299,26.214274652992,26.110464817173,80.074202391937,40.308253515545,-0.363505883181,5.014616432556,2.530509223048,-0.05301806775,5.617175963872,5.936926084733,2.995931280773,-0.062769372757,6.650310937757,0.721759970021,0.438034312553,-0.290901494764,0.450072002068,0.725202387908,0.440123507321,-0.292288942878,0.452218610323,26.890772241925,295.411639064722,2.5034657e-05,216.568805749352,1.557732591271,1.402503462878,433040.7955531645,617.97900390625,0.001601390631,0.761349795454,0.225697525739,7.3094e-08,7.47047e-07,0.012951858665,-2e-12,2e-12,,,1453.000087700585,31733.36590589482,0.000159365438,1.0,1.541288137436,391.216903835535,286.35420111966
16.25,65,1,286.35420111966,75550.67464545419,0,7942.648747651871,-1.962629689992,0.005987297787,1.157101615913,5.4891159e-05,29.66383305519,25.401802131163,6452380.363515941,6.181583398528,129462.81075039342,-431.200869436428,0.829095174903,7930.935269649746,4.35e-10,2.771e-09,-1.49e-09,-1161.669103789204,-634.328357063721,-661.227778377136,-0.007288119351,0.011882359759,0.001407190728,-0.645384375392,1479.550357542291,-0.262957454211,67.8338637559,2.5061e-08,2.3271e-08,67.833863798227,4.8693e-08,67.833863703115,90.49777338993,26.246483888931,26.816132531068,81.327401633673,40.941082477003,-0.376145554279,5.012796966943,2.531315845833,-0.050558684392,5.615892584774,5.934771975241,2.996886261064,-0.05985764912,6.648791514104,0.718587263396,0.443420609868,-0.281963878109,0.455529229656,0.722068249559,0.44556863153,-0.28332976978,0.45773590799,26.880784834851,295.476817230213,2.5286194e-05,216.665363868659,1.574078351885,1.402503480576,434844.9728605756,621.732971191406,0.001585470457,0.76131457286,0.225732706432,6.8091e-08,7.46857e-07,0.012951905761,-2e-12,2e-12,,,1467.156979769159,31724.098573049356,0.000160965909,1.0,1.541288137436,392.396252552668,286.35420111966
