Time,Iter,Assembly_ID,Mass,Altitude,Distance,Velocity,FlightPathAngle,HeadingAngle,Latitude,Longitude,AngleAttack,AngleSideslip,ECEF_X,ECEF_Y,ECEF_Z,ECEF_vU,ECEF_vV,ECEF_vW,BODY_COM_X,BODY_COM_Y,BODY_COM_Z,Aero_Fx_B,Aero_Fy_B,Aero_Fz_B,Aero_Mx_B,Aero_My_B,Aero_Mz_B,Lift,Drag,Crosswind,Inertia_xx,Inertia_xy,Inertia_xz,Inertia_yy,Inertia_yz,Inertia_zz,Roll,Pitch,Yaw,distRoll,distPitch,distYaw,VelRoll,VelPitch,VelYaw,magnitudeOmega,angularMomentum_x,angularMomentum_y,angularMomentum_z,magnitudeAngularMomentum,Quat_w,Quat_x,Quat_y,Quat_z,Quat_prev_w,Quat_prev_x,Quat_prev_y,Quat_prev_z,Mach,Speedsound,Density,Temperature,Pressure,SpecificHeatRatio,qmax,Tmax,knudsen,N2_mass_pct,O2_mass_pct,O_mass_pct,He_mass_pct,Ar_mass_pct,N_mass_pct,H_mass_pct,Pstag,Tstag,Rhostag,Aref,Lref,Temperature_obj_0,Mass_obj_0
21.6,72,1,626.115104854686,157972.31953504874,0,7055.190489434361,-16.254899223573,45.435025325584,20.902575417363,-31.034978791143,1.444881974254,0.09459300508,5234083.142840262,-3149305.0555536933,2317683.0364125585,-537.125864312654,5957.433920940902,3741.1481828062,2.335531e-06,2.174074e-06,-2.5589e-08,-0.201100786713,-0.000332868833,-0.005071608136,5.38891e-07,-3.0170801e-05,-1.9461534e-05,-0.000308355334,0.201164766656,-7.53382e-07,249.858084166139,-0.001601997719,0.000973819561,249.857700776263,0.002098036549,249.865168869439,0.002651317008,-14.72244225397,45.336606994031,-4.51278e-07,-16.000019505657,45.00010518111,3.10808e-07,-3.2229384e-05,-5.887276e-06,3.2764154e-05,1.356186e-06,-0.000140547395,-2.5675409e-05,0.000142879796,0.475122684168,-0.495935544086,-0.714149027204,0.135268392634,0.475122684168,-0.495935544086,-0.714149027204,0.135268392634,11.110836050916,634.982863314989,1.247e-09,767.853696628981,0.000335440111,1.499341310412,260.104220898106,300.0,23.190879576201,0.686353909837,0.061740526159,0.249405129046,0.000147266071,0.002337833691,7.797839e-06,7.537356e-06,0.056299682906,24434.649240898994,6.579e-09,1.0,1.999442919942,300,626.115104854686
21.9,73,1,626.115104854686,157383.29571995276,0,7055.965968465921,-16.25719002079,45.441251112261,20.915147193089,-31.021391682879,1.46498703001,0.09592264055,5233922.005080968,-3147517.825377411,2318805.3808674,-539.099227568232,5958.801534449673,3740.148666032508,2.335531e-06,2.174074e-06,-2.5589e-08,-0.206443370443,-0.000346516253,-0.005278913824,5.57372e-07,-2.8853864e-05,-1.9972355e-05,-0.000316616709,0.206510900337,-7.8217e-07,249.858084166139,-0.001601997719,0.000973819561,249.857700776263,0.002098036549,249.865168869439,0.002672988688,-14.704587269659,45.341448805624,-3.46916e-07,-16.00002979714,45.000103013293,3.47872e-07,-3.4304945e-05,-7.226058e-06,3.5059466e-05,1.517853e-06,-0.000149598636,-3.151387e-05,0.000152889436,0.475122626399,-0.495935521279,-0.714149074826,0.135268427738,0.475122626399,-0.495935521279,-0.714149074827,0.135268427738,11.145443662614,633.080762153442,1.281e-09,764.697084254263,0.000342461869,1.498651385027,266.739805942553,300.0,22.59923101379,0.68787371923,0.062286369719,0.247312511362,0.000144329633,0.002368105657,7.753373e-06,7.211026e-06,0.057815827856,24448.486459820077,6.762e-09,1.0,1.999442919942,300,626.115104854686
22.2,74,1,626.115104854686,156794.1273959706,0,7056.741691757751,-16.25947874856,45.447482019335,20.927719941136,-31.007799423267,1.485092772517,0.097253012931,5233760.2753126975,-3145730.1849170765,2319927.42546721,-541.07306946065,5960.168834610545,3739.148392432914,2.335531e-06,2.174074e-06,-2.5589e-08,-0.21193803608,-0.000360673793,-0.00549392081,5.76353e-07,-2.7458164e-05,-2.0495873e-05,-0.000325115915,0.212009289155,-8.11789e-07,249.858084166139,-0.001601997719,0.000973819561,249.857700776263,0.002098036549,249.865168869439,0.002694328021,-14.686729560713,45.346294946609,-2.31053e-07,-16.000040684113,45.000100433299,3.86209e-07,-3.6289909e-05,-8.59998e-06,3.7297001e-05,1.685065e-06,-0.000158254795,-3.7505576e-05,0.000162647127,0.475122565272,-0.495935495187,-0.714149126756,0.13526846394,0.475122565272,-0.495935495187,-0.714149126756,0.13526846394,11.180808257602,631.147724670083,1.315e-09,761.460393591909,0.000349608065,1.49796446252,273.653139457293,300.0,22.021538743958,0.689356125902,0.062855295953,0.245233169607,0.000141460901,0.002399342375,7.711307e-06,6.893954e-06,0.059375935486,24462.209502961305,6.95e-09,1.0,1.999442919942,300,626.115104854686
22.5,75,1,626.115104854686,156204.81459874765,0,7057.517659253121,-16.261765406248,45.453718050348,20.940293660897,-30.994202007803,1.505199230093,0.098584132371,5233597.953391859,-3143942.134266693,2321049.16998494,-543.047390075309,5961.535821013977,3738.147361671188,2.335531e-06,2.174074e-06,-2.5589e-08,-0.217603396165,-0.000375384436,-0.005717278814,5.95876e-07,-2.5982306e-05,-2.1033609e-05,-0.000333881781,0.217678558281,-8.42319e-07,249.858084166139,-0.001601997719,0.000973819561,249.857700776263,0.002098036549,249.865168869439,0.002715337529,-14.668869098254,45.35114540968,-1.03298e-07,-16.00005213777,45.000097430324,4.25852e-07,-3.8178856e-05,-1.0009917e-05,3.947157e-05,1.857971e-06,-0.000166492244,-4.3654338e-05,0.000172130243,0.47512250097,-0.495935465777,-0.714149182925,0.135268501082,0.47512250097,-0.495935465777,-0.714149182925,0.135268501082,11.217060249842,629.177119678252,1.35e-09,758.157914367156,0.000356899605,1.497265030278,280.867273081112,300.0,21.456227475991,0.690851518844,0.063443130223,0.243120983768,0.000138643443,0.002431467769,7.670552e-06,6.585401e-06,0.060985515487,24476.028844940665,7.145e-09,1.0,1.999442919942,300,626.115104854686
22.8,76,1,626.115104854686,155615.3573639732,0,7058.293870886367,-16.264049993219,45.459959208844,20.952868351763,-30.980599431982,1.525306432681,0.099916009276,5233435.039174837,-3142153.673520389,2322170.6141934413,-545.022189496803,5962.902493242528,3737.145573406286,2.335531e-06,2.174074e-06,-2.5589e-08,-0.223504592965,-0.000390774334,-0.005950902566,6.16134e-07,-2.4429968e-05,-2.1592114e-05,-0.000343014646,0.223583879925,-8.74088e-07,249.858084166139,-0.001601997719,0.000973819561,249.857700776263,0.002098036549,249.865168869439,0.002736019793,-14.65100585178,45.356000187267,3.6754e-08,-16.000064127651,45.00009399327,4.66839e-07,-3.9966273e-05,-1.1456847e-05,4.1578603e-05,2.036734e-06,-0.000174286936,-4.9964421e-05,0.000181318856,0.475122433687,-0.495935433012,-0.71414924326,0.135268538997,0.475122433687,-0.495935433012,-0.71414924326,0.135268538997,11.253941517234,627.184161218291,1.387e-09,754.81634252369,0.00036445316,1.496556860212,288.465559639103,300.0,20.897384410921,0.692372219952,0.064025558631,0.240988895713,0.00013582131,0.002463589895,7.629475e-06,6.285024e-06,0.062663033841,24489.8358516626,7.348e-09,1.0,1.999442919942,300,626.115104854686
23.1,77,1,626.115104854686,155025.7557273711,0,7059.07032656058,-16.266332508837,45.466205498374,20.965444013125,-30.966991691292,1.545414411881,0.101248654348,5233271.532517988,-3140364.8027724167,2323291.7578654634,-546.997467807191,5964.268850852013,3736.143027280538,2.335531e-06,2.174074e-06,-2.5589e-08,-0.229641205049,-0.000406859546,-0.00619502979,6.37136e-07,-2.279557e-05,-2.2171555e-05,-0.000352514243,0.229724841317,-9.07147e-07,249.858084166139,-0.001601997719,0.000973819561,249.857700776263,0.002098036549,249.865168869439,0.002756377472,-14.633139789133,45.360859271505,1.8952e-07,-16.000076621721,45.00009011061,5.0922e-07,-4.1646898e-05,-1.2942199e-05,4.3614492e-05,2.221574e-06,-0.000181615926,-5.6442055e-05,0.000190197228,0.475122363628,-0.495935396857,-0.714149307683,0.135268577509,0.475122363628,-0.495935396857,-0.714149307683,0.135268577509,11.291234723242,625.181434943506,1.425e-09,751.447725490522,0.000372272661,1.495849433186,296.448367214955,300.0,20.346198512958,0.693889033483,0.064603473104,0.238865070859,0.000133009575,0.002495831239,7.588616e-06,5.993123e-06,0.064408375198,24503.518081268427,7.559e-09,1.0,1.999442919942,300,626.115104854686
23.4,78,1,626.115104854686,154436.00972471142,0,7059.847026179028,-16.268612952469,45.472456922488,20.978020644369,-30.953378781219,1.565523200871,0.102582078716,5233107.433277646,-3138575.522117161,2324412.6007736474,-548.973225088395,5965.634893398034,3735.139722936311,2.335531e-06,2.174074e-06,-2.5589e-08,-0.235978404219,-0.000423594318,-0.006448957423,6.58792e-07,-2.1070229e-05,-2.2768541e-05,-0.000362327431,0.236066610217,-9.41368e-07,249.858084166139,-0.001601997719,0.000973819561,249.857700776263,0.002098036549,249.865168869439,0.002776413333,-14.615270876576,45.365722654091,3.55434e-07,-16.000089586246,45.000085770386,5.53047e-07,-4.3215085e-05,-1.4467412e-05,4.5575821e-05,2.412715e-06,-0.000188454597,-6.3093521e-05,0.000198750469,0.475122291007,-0.495935357278,-0.714149376109,0.135268616435,0.475122291007,-0.495935357278,-0.714149376109,0.135268616435,11.328870422908,623.17307574664,1.464e-09,748.048335819881,0.00038029737,1.495150870172,304.77039844512,300.0,19.806668720197,0.695361467919,0.06519371213,0.236772488961,0.000130252161,0.002528819328,7.54944e-06,5.71006e-06,0.066211690359,24517.022083153668,7.778e-09,1.0,1.999442919942,300,626.115104854686
23.7,79,1,626.115104854686,153846.1193918085,0,7060.623969661671,-16.27089132348,45.478713484743,20.990598244883,-30.939760697247,1.585632834526,0.103916293943,5232942.74131012,-3136785.8316491414,2325533.142690528,-550.949461423484,5967.00062044992,3734.135660024738,2.335531e-06,2.174074e-06,-2.5589e-08,-0.242536920451,-0.000441030637,-0.006713471356,6.81141e-07,-1.9250353e-05,-2.3384348e-05,-0.000372486322,0.242629932696,-9.76788e-07,249.858084166139,-0.001601997719,0.000973819561,249.857700776263,0.002098036549,249.865168869439,0.002796130259,-14.597399078677,45.370590326285,5.34943e-07,-16.00010298562,45.000080960278,5.98365e-07,-4.4664579e-05,-1.6033694e-05,4.7459056e-05,2.610352e-06,-0.000194775666,-6.9924084e-05,0.000206963165,0.475122216052,-0.495935314238,-0.714149448451,0.135268655582,0.475122216052,-0.495935314238,-0.714149448451,0.135268655582,11.367154778563,621.142590842246,1.505e-09,744.590640066142,0.00038853591,1.494455703072,313.464707460846,300.0,19.2776402949,0.696793251259,0.065809331269,0.234694517036,0.000127535141,0.002562417435,7.511782e-06,5.436078e-06,0.068079015077,24530.431800667564,8.004e-09,1.0,1.999442919942,300,626.115104854686
24.0,80,1,626.115104854686,153256.08476451758,0,7061.401156918503,-16.273167621236,45.484975188699,21.003176814048,-30.926137434852,1.605743349595,0.105251311952,5232777.456471692,-3134995.731463006,2326653.3833885356,-552.926176894615,5968.366031568228,3733.13083819161,2.335531e-06,2.174074e-06,-2.5589e-08,-0.249345827142,-0.000459237833,-0.006989620532,7.04251e-07,-1.7332465e-05,-2.4021087e-05,-0.000383035911,0.249443902491,-1.013487e-06,249.858084166139,-0.001601997719,0.000973819561,249.857700776263,0.002098036549,249.865168869439,0.00281553122,-14.57952435813,45.375462278979,7.28509e-07,-16.000116782283,45.000075667576,6.45221e-07,-4.5988876e-05,-1.764234e-05,4.926099e-05,2.814695e-06,-0.000200550772,-7.6939388e-05,0.00021482133,0.475122139,-0.495935267699,-0.714149524613,0.135268694748,0.475122139,-0.495935267699,-0.714149524613,0.135268694748,11.406345124176,619.076582379745,1.547e-09,741.05567137759,0.000397011917,1.493757145946,322.57025780368,300.0,18.757532440378,0.698205386194,0.066449400404,0.232611256239,0.00012484826,0.002596462888,7.47492e-06,5.171095e-06,0.070018791623,24543.81194362825,8.24e-09,1.0,1.999442919942,300,626.115104854686
24.3,81,1,626.115104854686,152665.9058787337,0,7062.178587845564,-16.275441845105,45.49124203792,21.015756351249,-30.912508989508,1.625854784783,0.106587145055,5232611.578618624,-3133205.221653536,2327773.322639993,-554.903371582706,5969.731126301358,3732.125257075282,2.335531e-06,2.174074e-06,-2.5589e-08,-0.256428405122,-0.000478557701,-0.007278154345,9.63754e-07,-2.0313248e-05,-3.2656717e-05,-0.000394188485,0.256531815016,-1.331978e-06,249.858084166139,-0.001601997719,0.000973819561,249.857700776263,0.002098036549,249.865168869439,0.002834619289,-14.561646675673,45.380338502672,9.3661e-07,-16.000130936653,45.000069879139,6.93668e-07,-4.7181233e-05,-1.929479e-05,5.0978808e-05,3.02597e-06,-0.000205750511,-8.4145714e-05,0.000222312686,0.475122060103,-0.495935217625,-0.714149604495,0.135268733719,0.475122060103,-0.495935217625,-0.714149604495,0.135268733719,11.446418653209,616.977135102928,1.591e-09,737.452468217136,0.00040574117,1.493052163989,332.10425323299,300.0,18.246122741781,0.699627608979,0.067092342065,0.230514372175,0.000122210806,0.002631113576,7.438005e-06,4.914394e-06,0.07203512399,24557.14545312193,8.485e-09,1.0,1.999442919942,300,626.115104854686
24.6,82,1,626.115104854686,152075.5827704007,0,7062.956262327724,-16.277713994453,45.497514035972,21.028336855863,-30.898875356688,1.645967180817,0.107923805995,5232445.1076071495,-3131414.3023156454,2328892.9602171155,-556.881045567788,5971.095904187851,3731.11891630819,2.335531e-06,2.174074e-06,-2.5589e-08,-0.263768000467,-0.000498420271,-0.00757923376,9.98075e-07,-1.8323845e-05,-3.3561242e-05,-0.000405568521,0.263877029674,-1.374282e-06,249.858084166139,-0.001601997719,0.000973819561,249.857700776263,0.002098036549,249.865168869439,0.002853397646,-14.543765990024,45.385218987424,1.1646e-06,-16.000145510246,45.000063416749,7.59968e-07,-4.8578645e-05,-2.1541301e-05,5.314593e-05,3.315096e-06,-0.000211844486,-9.3942729e-05,0.000231763484,0.475121979625,-0.49593516398,-0.714149687988,0.135268772274,0.475121979625,-0.49593516398,-0.714149687988,0.135268772274,11.487383871925,614.844627904322,1.637e-09,733.776726698685,0.000414716298,1.492343287783,342.067132248361,300.0,17.744077427115,0.701059626846,0.067730665764,0.228411623522,0.000119617328,0.002666398738,7.401897e-06,4.665905e-06,0.074128678199,24570.372242075035,8.739e-09,1.0,1.999442919942,300,626.115104854686
24.9,83,1,626.115104854686,151485.11547550143,0,7063.734180257807,-16.279984068649,45.503791186427,21.04091832727,-30.885236531856,1.666080477326,0.109261472666,5232278.043293479,-3129622.973544389,2330012.295892008,-558.859198930063,5972.460364772693,3730.111815526834,2.335531e-06,2.174074e-06,-2.5589e-08,-0.271370673819,-0.000519133869,-0.007893132132,1.033572e-06,-1.6224054e-05,-3.4494535e-05,-0.000417360031,0.271485615553,-1.417901e-06,249.858084166139,-0.001601997719,0.000973819561,249.857700776263,0.002098036549,249.865168869439,0.002871917107,-14.52588236099,45.39010355277,1.413189e-06,-16.000160462005,45.000056261738,8.28631e-07,-4.9839197e-05,-2.3850037e-05,5.525809e-05,3.614519e-06,-0.000217341639,-0.000104011102,0.000240974609,0.475121897416,-0.495935105557,-0.714149776112,0.135268809973,0.475121897416,-0.495935105557,-0.714149776112,0.135268809973,11.529277128409,612.677976388656,1.685e-09,730.019022478311,0.000423919167,1.491634722017,352.451622548165,300.0,17.252307750866,0.702481895323,0.068371775087,0.226315234948,0.000117045356,0.002702255056,7.36818e-06,4.42605e-06,0.076298657834,24583.45168745192,9.003e-09,1.0,1.999442919942,300,626.115104854686
25.2,84,1,626.115104854686,150894.50403006875,0,7064.512341525714,-16.282252067059,45.510073492859,21.053500764846,-30.871592510476,1.686194716516,0.110600163342,5232110.385533799,-3127831.2354349573,2331131.3294366663,-560.837831749489,5973.824507597985,3729.10395436616,2.335531e-06,2.174074e-06,-2.5589e-08,-0.27923102701,-0.000540396891,-0.008219243623,8.45848e-07,-3.4327502e-05,-2.6617568e-05,-0.000430279741,0.279352160002,-1.152368e-06,249.858084166139,-0.001601997719,0.000973819561,249.857700776263,0.002098036549,249.865168869439,0.002890182313,-14.507995745809,45.394992183118,1.68311e-06,-16.000175748594,45.000048394845,8.99736e-07,-5.0955296e-05,-2.6222977e-05,5.7314014e-05,3.924591e-06,-0.000222208855,-0.000114359463,0.000249940522,0.475121813756,-0.495935042285,-0.714149868778,0.135268846565,0.475121813756,-0.495935042285,-0.714149868778,0.135268846565,11.571915572894,610.487718910902,1.734e-09,726.2214186656,0.000433384179,1.490918593694,363.280068435912,300.0,16.77040155582,0.703897246524,0.06903632838,0.224201629399,0.000114497138,0.002738768061,7.335277e-06,4.195221e-06,0.078550375962,24596.585999587016,9.278e-09,1.0,1.999442919942,300,626.115104854686
25.5,85,1,626.115104854686,150303.74847017438,0,7065.29074602393,-16.284517989056,45.51636095885,21.066084167965,-30.857943288007,1.706309942875,0.111939896891,5231942.134184275,-3126039.088082678,2332250.060622976,-562.816944106263,5975.188332207797,3728.095332462146,2.335531e-06,2.174074e-06,-2.5589e-08,-0.287421096082,-0.000562977979,-0.00856140832,8.76671e-07,-3.2392298e-05,-2.7438005e-05,-0.000443018302,0.287548786926,-1.187545e-06,249.858084166139,-0.001601997719,0.000973819561,249.857700776263,0.002098036549,249.865168869439,0.00290819806,-14.490106099444,45.399884862273,1.970485e-06,-16.000191743637,45.000039978635,9.57918e-07,-5.331681e-05,-2.8054034e-05,6.0254698e-05,4.178345e-06,-0.000232507106,-0.000122344733,0.000262764622,0.475121728943,-0.495934974094,-0.714149965888,0.135268881787,0.475121728943,-0.495934974094,-0.714149965888,0.135268881787,11.615218825589,608.278746368377,1.785e-09,722.400792360965,0.000443149929,1.490192398055,374.585904943215,300.0,16.297494629168,0.70530641563,0.069730874364,0.222063493515,0.000111983645,0.002775957746,7.301831e-06,3.973269e-06,0.080891496363,24609.8393036732,9.563e-09,1.0,1.999442919942,300,626.115104854686
25.8,86,1,626.115104854686,149712.8488319368,0,7066.069393610363,-16.286781834005,45.522653587979,21.078668535998,-30.844288859904,1.726425783922,0.113280510298,5231773.289101043,-3124246.531583016,2333368.4892227147,-564.796536077285,5976.551838116286,3727.085949433022,2.335531e-06,2.174074e-06,-2.5589e-08,-0.295945489097,-0.000586609808,-0.008919413956,9.08685e-07,-3.0342118e-05,-2.8289318e-05,-0.000456280478,0.296080097913,-1.223895e-06,249.858084166139,-0.001601997719,0.000973819561,249.857700776263,0.002098036549,249.865168869439,0.002925917581,-14.472213793824,45.404781761812,2.275951e-06,-16.000208407195,45.000030996175,1.01822e-06,-5.5545192e-05,-2.9941532e-05,6.3109432e-05,4.441346e-06,-0.000242224795,-0.000130576135,0.000275213924,0.475121640438,-0.49593490157,-0.714150068291,0.135268917907,0.475121640438,-0.49593490157,-0.714150068291,0.135268917907,11.659604815453,606.029921721326,1.838e-09,718.473079024637,0.000453211418,1.489473027469,386.943118160947,300.0,15.832644322388,0.706690599408,0.070424340732,0.219950898739,0.000109514955,0.002813618051,7.269185e-06,3.758931e-06,0.083329714621,24622.8226374822,9.861e-09,1.0,1.999442919942,300,626.115104854686
26.1,87,1,626.115104854686,149121.8051515221,0,7066.848284140708,-16.289043601278,45.528951383832,21.091253868316,-30.830629221618,1.746542280749,0.114622020099,5231603.85014022,-3122453.566031581,2334486.6150075444,-566.776607739279,5977.915024835499,3726.075804895546,2.335531e-06,2.174074e-06,-2.5589e-08,-0.30481629976,-0.000611340597,-0.009293982582,9.41923e-07,-2.8169896e-05,-2.9172274e-05,-0.0004700855,0.304958206099,-1.26143e-06,249.858084166139,-0.001601997719,0.000973819561,249.857700776263,0.002098036549,249.865168869439,0.002943345105,-14.454318787306,45.409682867919,2.600169e-06,-16.000225696955,45.000021429897,1.080727e-06,-5.7632534e-05,-3.1887594e-05,6.5874848e-05,4.713952e-06,-0.00025132743,-0.00013906293,0.000287273732,0.475121548514,-0.495934824653,-0.714150175896,0.135268954685,0.475121548514,-0.495934824653,-0.714150175896,0.135268954685,11.705184590248,603.736594639283,1.893e-09,714.436398479786,0.000463567416,1.488755931015,399.780415947838,300.0,15.376116815341,0.708063264057,0.07111653135,0.217850529851,0.000107082132,0.002851802724,7.23766e-06,3.552226e-06,0.085868745,24635.591731736335,1.0171e-08,1.0,1.999442919942,300,626.115104854686
26.4,88,1,626.115104854686,148530.61746514164,0,7067.627417464834,-16.291303290244,45.535254349999,21.103840164287,-30.816964368597,1.76665947682,0.115964443468,5231433.817157898,-3120660.1915241303,2335604.437749013,-568.757159168316,5979.277891872183,3725.064898463377,2.335531e-06,2.174074e-06,-2.5589e-08,-0.314035047532,-0.000637198479,-0.009685527037,9.7643e-07,-2.5868606e-05,-3.0087962e-05,-0.000484436474,0.314184646114,-1.300307e-06,249.858084166139,-0.001601997719,0.000973819561,249.857700776263,0.002098036549,249.865168869439,0.002960485026,-14.436421035874,45.414588166128,2.943826e-06,-16.000243568087,45.000011261577,1.145521e-06,-5.9570439e-05,-3.3894398e-05,6.8547645e-05,4.996529e-06,-0.000259778399,-0.000147814612,0.00029892966,0.475121453457,-0.495934743281,-0.714150288602,0.135268991869,0.475121453457,-0.495934743281,-0.714150288602,0.135268991869,11.751636220583,601.41645680674,1.951e-09,710.37594637058,0.00047424013,1.488018960871,412.953377495673,300.0,14.928848805138,0.709461374401,0.071834849484,0.215697765632,0.000104662574,0.002890787374,7.206327e-06,3.354208e-06,0.088509613332,24648.583384836176,1.0494e-08,1.0,1.999442919942,300,626.115104854686
26.7,89,1,626.115104854686,147939.28580905453,0,7068.406793431871,-16.293560900274,45.541562490074,21.116427423277,-30.803294296285,1.786777418118,0.117307798232,5231263.190010147,-3118866.4081565687,2336721.957218552,-570.738190440211,5980.640438732068,3724.05322974975,2.335531e-06,2.174074e-06,-2.5589e-08,-0.323643574734,-0.000664294384,-0.010095720381,1.012342e-06,-2.3433107e-05,-3.1040328e-05,-0.000499398562,0.323801295431,-1.340688e-06,249.858084166139,-0.001601997719,0.000973819561,249.857700776263,0.002098036549,249.865168869439,0.002977341905,-14.418520492994,45.419497641309,3.307633e-06,-16.000261973095,45.000000472319,1.21269e-06,-6.1350029e-05,-3.5964196e-05,7.1124679e-05,5.289458e-06,-0.000267538981,-0.000156841001,0.000310167994,0.475121355572,-0.49593465739,-0.714150406301,0.135269029194,0.475121355572,-0.49593465739,-0.714150406301,0.135269029194,11.798868524727,599.07496880894,2.011e-09,706.27529037754,0.000485283815,1.487277441843,426.616100644948,300.0,14.489471953135,0.71085590043,0.072563528592,0.213537525135,0.000102265066,0.002930441979,7.174635e-06,3.164163e-06,0.091264242775,24661.54400148323,1.0831e-08,1.0,1.999442919942,300,626.115104854686
27.0,90,1,626.115104854686,147347.81021956934,0,7069.186411870858,-16.295816430742,45.547875807653,21.12901564465,-30.789619000121,1.806896153293,0.118652102894,5231091.968553015,-3117072.216024949,2337839.173187477,-572.719701628965,5982.002664903509,3723.040798357292,2.335531e-06,2.174074e-06,-2.5589e-08,-0.333679682496,-0.000692734764,-0.010526167191,1.049771e-06,-2.0856209e-05,-3.2032459e-05,-0.000515030735,0.333845990435,-1.382652e-06,249.858084166139,-0.001601997719,0.000973819561,249.857700776263,0.002098036549,249.865168869439,0.002993920481,-14.400617109465,45.424411277642,3.692332e-06,-16.000280861716,44.999989042466,1.282331e-06,-6.2962069e-05,-3.809951e-05,7.3603256e-05,5.59316e-06,-0.000274568913,-0.000166153099,0.000320976983,0.47512125518,-0.495934566915,-0.714150528877,0.135269066381,0.47512125518,-0.495934566915,-0.714150528877,0.135269066381,11.84693472229,596.710168291079,2.074e-09,702.091227638168,0.000496731023,1.486552150471,440.858092018717,300.0,14.057077734079,0.712204544861,0.07328506939,0.211429923247,9.9905576e-05,0.002970432923,7.142667e-06,2.981336e-06,0.094143316705,24674.12817443923,1.1184e-08,1.0,1.999442919942,300,626.115104854686
27.3,91,1,626.115104854686,146756.19073304426,0,7069.966272592696,-16.298069881019,45.554194306337,21.141604827768,-30.775938475541,1.827015733765,0.119997376714,5230920.152642527,-3115277.615225478,2338956.0854269844,-574.701692806902,5983.36456985912,3722.027603879064,2.335531e-06,2.174074e-06,-2.5589e-08,-0.344115671962,-0.000722492249,-0.010976435966,1.08864e-06,-1.8126444e-05,-3.3061675e-05,-0.000531290984,0.344291036129,-1.426083e-06,249.858084166139,-0.001601997719,0.000973819561,249.857700776263,0.002098036549,249.865168869439,0.00301022569,-14.382710833319,45.429329058538,4.098696e-06,-16.000300180766,44.999976951543,1.354548e-06,-6.4396835e-05,-4.0303076e-05,7.5981084e-05,5.908092e-06,-0.000280825776,-0.000175762837,0.000331346641,0.475121152621,-0.495934471791,-0.714150656206,0.135269103135,0.475121152621,-0.495934471791,-0.714150656206,0.135269103135,11.8958376084,594.322695494803,2.139e-09,697.843417431811,0.000508528361,1.485834687012,455.656428969559,300.0,13.633887138328,0.71350530529,0.07402674614,0.209350032999,9.7581078e-05,0.003010416252,7.111633e-06,2.806608e-06,0.097139338756,24686.535134357455,1.1551e-08,1.0,1.999442919942,300,626.115104854686
27.6,92,1,626.115104854686,146164.42738588544,0,7070.746375421545,-16.300321250479,45.560517989731,21.15419497199,-30.76225271798,1.847136213873,0.121343639772,5230747.742134685,-3113482.60585452,2340072.693708148,-576.684164047195,5984.726153082338,3721.013645915098,2.335531e-06,2.174074e-06,-2.5589e-08,-0.354963916335,-0.000753621913,-0.011447348666,1.128967e-06,-1.5234906e-05,-3.4128214e-05,-0.000548199117,0.355148829525,-1.470949e-06,249.858084166139,-0.001601997719,0.000973819561,249.857700776263,0.002098036549,249.865168869439,0.003026262681,-14.364801609667,45.434250966569,4.527528e-06,-16.000319873908,44.999964178309,1.429441e-06,-6.5643807e-05,-4.2577446e-05,7.8255937e-05,6.234684e-06,-0.000286263709,-0.000185681339,0.000341267259,0.475121048253,-0.495934371948,-0.714150788154,0.135269139145,0.475121048254,-0.495934371948,-0.714150788155,0.135269139145,11.945895785639,591.897543918097,2.207e-09,693.521903218157,0.000520657779,1.485111543482,471.034637685978,300.0,13.22013790219,0.714791342281,0.074793811381,0.207258735428,9.5289834e-05,0.003051099521,7.081573e-06,2.639982e-06,0.100256371111,24698.938018182067,1.1933e-08,1.0,1.999442919942,300,626.115104854686
27.9,93,1,626.115104854686,145572.5202145497,0,7071.526720175604,-16.302570538498,45.566846861443,21.166786076675,-30.748561722864,1.867257651115,0.122690912914,5230574.73688547,-3111687.1880085953,2341188.9978019223,-578.667115422322,5986.087414051168,3719.998924062282,2.335531e-06,2.174074e-06,-2.5589e-08,-0.36629734,-0.000786309931,-0.011941718812,1.170923e-06,-1.2174315e-05,-3.5236986e-05,-0.000565868512,0.366492351917,-1.517355e-06,249.858084166139,-0.001601997719,0.000973819561,249.857700776263,0.002098036549,249.865168869439,0.003042036804,-14.346889380465,45.439176983528,4.979661e-06,-16.000339881466,44.999950700753,1.507109e-06,-6.6691859e-05,-4.4925187e-05,8.0426039e-05,6.573374e-06,-0.000290834181,-0.000195919804,0.000350731093,0.475120942457,-0.495934267319,-0.714150924581,0.135269174086,0.475120942457,-0.495934267319,-0.714150924581,0.135269174086,11.997732941416,589.405244699585,2.278e-09,689.075216233362,0.000533160183,1.484372112562,487.095647579071,300.0,12.813809354919,0.71611588247,0.075561612358,0.205125926353,9.3035257e-05,0.003094011984,7.051177e-06,2.480401e-06,0.103515806274,24711.350902869766,1.2334e-08,1.0,1.999442919942,300,626.115104854686
